signal_id,entry_time,entry_price,exit_time,exit_price,direction,quantity,stop_loss_price,take_profit_price,exit_reason,entry_fee,exit_fee,equity_before,equity_after,pnl,pnl_pct,r_multiple
2020-01-01T07:30:00+00:00,2020-01-01T07:45:00.000000+0000,7196.280060000001,2020-01-01T11:15:00.000000+0000,7229.135843015943,short,1.057502794836117,7225.523081475206,7148.593837049588,stop_loss,7.610086275873421,7.644831358239308,10000.0,9950.0,-49.99999999999999,-0.00657022774610547,-0.9999999999999999
2020-01-01T22:00:00+00:00,2020-01-01T22:15:00.000000+0000,7219.88825,2020-01-02T02:00:00.000000+0000,7174.260819970611,short,1.0338222915376054,7249.9122588852515,7170.675482229497,take_profit,7.464081415260432,7.4169107609904765,9950.0,9982.289662093704,32.28966209370374,0.0043260061482833,0.6490384340442963
2020-01-02T02:00:00+00:00,2020-01-02T02:15:00.000000+0000,7165.4554800000005,2020-01-02T07:15:00.000000+0000,7114.645933457129,short,0.9817189041755383,7198.3298058685,7111.090388262998,take_profit,7.0344631017442065,6.984582409390483,9982.289662093704,10018.151308936294,35.86164684258906,0.005097993453643549,0.718505434254597
2020-01-02T07:15:00+00:00,2020-01-02T07:30:00.000000+0000,7108.004220000001,2020-01-02T08:15:00.000000+0000,7147.632812057926,short,0.9295995765483355,7144.060781667093,7046.618436665814,stop_loss,6.607597713015783,6.644436435412036,10018.151308936294,9968.060552391613,-50.09075654468148,-0.007580781809100102,-1.0000000000000002
2020-01-02T09:45:00+00:00,2020-01-02T10:00:00.000000+0000,7165.76109,2020-01-02T13:30:00.000000+0000,7123.486891925661,long,0.8811397861506077,7127.050417134228,7231.929165731545,stop_loss,6.314037194448947,6.276787716598035,9968.060552391613,9918.220249629654,-49.84030276195807,-0.007893571296313507,-1.0000000000000002
2020-01-02T13:30:00+00:00,2020-01-02T13:45:00.000000+0000,7119.618410000001,2020-01-02T14:45:00.000000+0000,7160.148762205259,short,0.9047800262325082,7156.570476966776,7054.8690460664475,stop_loss,6.44168853176525,6.478359584896736,9918.220249629654,9868.629148381506,-49.59110124814827,-0.007698463066570926,-1.0
2020-01-02T16:45:00+00:00,2020-01-02T17:00:00.000000+0000,7048.79384,2020-01-02T17:00:00.000000+0000,6958.187167871783,short,0.7045469344094231,7101.125093517349,6954.7098129653,take_profit,4.9662060912560255,4.90236943817105,9868.629148381506,9922.597225937054,53.96807755554844,0.010867063622383648,1.0937299749357674
2020-01-02T17:00:00+00:00,2020-01-02T17:15:00.000000+0000,6973.901305,2020-01-03T04:15:00.000000+0000,7042.142612773815,short,0.6031434894196649,7038.623301123253,6854.023397753494,stop_loss,4.206263167966054,4.247422468459314,9922.597225937054,9872.984239807369,-49.61298612968527,-0.011795026642062367,-1.0
2020-01-03T04:15:00+00:00,2020-01-03T04:30:00.000000+0000,7020.68859,2020-01-03T04:30:00.000000+0000,7119.565723321241,long,0.6652921421746928,6963.9513565176385,7123.127286964724,take_profit,4.670808951582523,4.736591131421905,9872.984239807369,9929.359019563746,56.374779756377144,0.012069596581824809,1.1420008051684496
2020-01-03T04:30:00+00:00,2020-01-03T04:45:00.000000+0000,7247.021699999999,2020-01-03T04:45:00.000000+0000,7155.710186136566,long,0.469632023061763,7159.289831052092,7411.620337895814,stop_loss,3.4034334621434965,3.36055065115898,9929.359019563746,9879.712224465928,-49.64679509781873,-0.014587267725384288,-1.0
2020-01-03T08:30:00+00:00,2020-01-03T08:45:00.000000+0000,7290.3733649999995,2020-01-05T01:15:00.000000+0000,7433.971629210995,long,0.5195175012474643,7213.39476277589,7437.690474448219,take_profit,3.787476553745868,3.8620783651522377,9879.712224465928,9946.6644809534,66.95225648747156,0.017677272858957985,1.3553483131152806
2020-01-05T01:15:00+00:00,2020-01-05T01:30:00.000000+0000,7463.970119999999,2020-01-05T09:00:00.000000+0000,7404.388947238804,long,0.6680139039608114,7408.092993735671,7565.614012528658,stop_loss,4.986035818908046,4.946234767089276,9946.6644809534,9896.931158548632,-49.733322404766994,-0.009974521686380248,-1.0
2020-01-05T21:00:00+00:00,2020-01-05T21:15:00.000000+0000,7410.872710000001,2020-01-05T22:15:00.000000+0000,7352.47009537154,short,0.8839475520009241,7448.2671512386105,7348.795697522779,take_profit,6.550822790194955,6.499197941963674,9896.931158548632,9935.505986047754,38.574827499122364,0.0058885469405247585,0.7795310865793532
2020-01-05T22:15:00+00:00,2020-01-05T22:30:00.000000+0000,7335.23055,2020-01-06T00:45:00.000000+0000,7387.576254747101,short,0.7406982618338698,7383.884312590806,7245.901374818389,stop_loss,5.433192518535701,5.471964891056348,9935.505986047754,9885.828456117515,-49.67752993023876,-0.009143340634582806,-0.9999999999999999
2020-01-06T02:00:00+00:00,2020-01-06T02:15:00.000000+0000,7483.870065,2020-01-06T13:45:00.000000+0000,7598.975025036916,long,0.5946901353946288,7419.361793378232,7602.776413243538,take_profit,4.450583702230659,4.5190354864996065,9885.828456117515,9945.310621197732,59.482165080216674,0.01336502559212713,1.2033825054572562
2020-01-06T21:00:00+00:00,2020-01-06T21:15:00.000000+0000,7569.92307,2020-01-06T22:15:00.000000+0000,7640.723531380498,long,0.8040833252483137,7526.937097858681,7644.5458042826385,take_profit,6.086848913999524,6.143778384415469,9945.310621197732,9990.009464315262,44.69884311753052,0.007343511190942306,0.8988928515165342
2020-01-06T22:15:00+00:00,2020-01-06T22:30:00.000000+0000,7663.599885,2020-01-06T23:00:00.000000+0000,7768.695921085093,long,0.6346753019287307,7603.963893904406,7772.582212191188,take_profit,4.863897570873361,4.93059942930718,9990.009464315262,10046.916825748902,56.90736143363873,0.011699950626924993,1.1392854358529736
